g_m,energy,latency,w_a,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
1.9000000000000008,0.41168299999999997,0.00559248,37.2,72,2.503,20,24,40,1,1,2255754116,15813636,9077444,"[72, 192, 440, 1120]","[2, 4, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.429625,0.00565276,37.2,72,2.503,20,24,48,1,1,2579318340,18099028,9407396,"[72, 192, 480, 1152]","[2, 4, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,1.0447899999999999,0.0114289,62.0,104,2.885,25,32,32,1,1,8637632032,66460224,18233760,"[96, 320, 864, 2496]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.1,1.05277,0.011469400000000001,62.0,104,2.885,25,32,32,1,1,8637632032,66460224,18233760,"[96, 320, 864, 2496]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.2000000000000002,1.09233,0.0115143,62.0,104,2.885,25,32,32,1,1,8637632032,66460224,18233760,"[96, 320, 864, 2496]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.3000000000000003,1.15654,0.0113404,62.0,104,2.885,25,32,40,1,1,9037189692,68754332,18389276,"[96, 320, 880, 2480]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.4000000000000004,1.1314600000000001,0.011147,62.0,104,2.885,25,32,40,1,1,9037189692,68754332,18389276,"[96, 320, 880, 2480]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.5000000000000004,1.11476,0.010928,62.0,104,2.885,25,32,48,1,1,9063024160,69169728,18233760,"[96, 320, 864, 2496]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.6000000000000005,1.11829,0.0110009,62.0,104,2.885,25,32,48,1,1,9063024160,69169728,18233760,"[96, 320, 864, 2496]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.7000000000000006,1.0859100000000002,0.011077400000000001,62.0,104,2.885,25,32,48,1,1,9063024160,69169728,18233760,"[96, 320, 864, 2496]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.8000000000000007,1.1161500000000002,0.010808199999999999,62.0,104,2.885,25,32,56,1,1,8990674582,69104982,18000486,"[96, 320, 840, 2520]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
1.9000000000000008,1.11309,0.0108232,62.0,104,2.885,25,32,56,1,1,8990674582,69104982,18000486,"[96, 320, 840, 2520]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
2.000000000000001,1.1378599999999999,0.0110367,62.0,104,2.885,25,32,64,1,1,9918491296,74571520,18560544,"[96, 320, 896, 2496]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 64, 64]"
1.0,0.585953,0.00673642,41.8,64,2.725,23,24,24,1,1,2830391556,31388452,9471380,"[72, 168, 480, 1296]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.57176,0.00620496,41.8,64,2.725,23,24,24,1,1,2830391556,31388452,9471380,"[72, 168, 480, 1296]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.577947,0.00662226,41.8,64,2.725,23,24,24,1,1,2830391556,31388452,9471380,"[72, 168, 480, 1296]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.5854429999999999,0.006532619999999999,41.8,64,2.725,23,24,24,1,1,2830391556,31388452,9471380,"[72, 168, 480, 1296]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.531216,0.00661366,41.8,64,2.725,23,24,32,1,1,2913248932,31757508,9456388,"[72, 168, 480, 1280]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.527109,0.00647839,41.8,64,2.725,23,24,32,1,1,2913248932,31757508,9456388,"[72, 168, 480, 1280]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.526574,0.00653685,41.8,64,2.725,23,24,32,1,1,2913248932,31757508,9456388,"[72, 168, 480, 1280]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.5655460000000001,0.00688345,41.8,64,2.725,23,24,40,1,1,3017113252,32633028,9456388,"[72, 168, 480, 1280]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.563415,0.00685832,41.8,64,2.725,23,24,40,1,1,3017113252,32633028,9456388,"[72, 168, 480, 1280]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.561494,0.006748479999999999,41.8,64,2.725,23,24,40,1,1,3017113252,32633028,9456388,"[72, 168, 480, 1280]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.581126,0.0069759,41.8,64,2.725,23,24,48,1,1,3142831236,34032292,9471380,"[72, 168, 480, 1296]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.401494,0.00548472,31.5,56,2.584,21,80,80,1,1,2668240844,18537884,7923436,"[56, 160, 400, 960]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 80, 80]"
1.1,0.448534,0.0059649,31.5,56,2.584,21,80,88,1,1,2993604928,20672704,8242760,"[56, 160, 440, 968]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 88, 88]"
1.2000000000000002,0.393544,0.00540495,31.5,56,2.584,21,80,96,1,1,2728624732,19074188,7797756,"[56, 160, 384, 960]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 96, 96]"
1.3000000000000003,0.428056,0.0056889900000000005,31.5,56,2.584,21,80,104,1,1,2985397224,20404856,8033744,"[56, 160, 416, 936]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 104, 104]"
1.4000000000000004,0.453779,0.00583827,31.5,56,2.584,21,80,112,1,1,3331872068,23443892,8331220,"[56, 160, 448, 1008]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 112, 112]"
1.5000000000000004,0.38905599999999996,0.0052252,31.5,56,2.584,21,80,120,1,1,2803212244,19802324,7609236,"[56, 160, 360, 960]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 120, 120]"
1.6000000000000005,0.407289,0.00535127,31.5,56,2.584,21,80,128,1,1,3077551420,22340716,7838748,"[56, 160, 384, 1024]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 128, 128]"
1.7000000000000006,0.442453,0.00565444,31.5,56,2.584,21,80,136,1,1,3262863592,22595944,7981152,"[56, 160, 408, 952]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 136, 136]"
1.8000000000000007,0.458793,0.00565963,31.5,56,2.584,21,80,144,1,1,3559220308,25164836,8205540,"[56, 160, 432, 1008]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 144, 144]"
1.9000000000000008,0.464304,0.00573281,31.5,56,2.584,21,80,152,1,1,3750671500,25121804,8332572,"[56, 160, 456, 912]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 152, 152]"
2.000000000000001,0.371012,0.00488346,31.5,56,2.584,21,80,160,1,1,2884889244,20812364,7295036,"[56, 160, 320, 960]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 80, 160, 160]"
1.0,0.45717899999999995,0.00525018,68.8,72,2.666,17,24,24,1,1,2493636570,31462954,7993442,"[72, 192, 504, 1368]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.452024,0.0050529400000000006,68.8,72,2.666,17,24,24,1,1,2493636570,31462954,7993442,"[72, 192, 504, 1368]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.450893,0.0050082500000000005,68.8,72,2.666,17,24,24,1,1,2493636570,31462954,7993442,"[72, 192, 504, 1368]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.456974,0.0052285199999999995,68.8,72,2.666,17,24,24,1,1,2493636570,31462954,7993442,"[72, 192, 504, 1368]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.42689699999999997,0.00534894,68.8,72,2.666,17,24,32,1,1,2617700826,32717754,8044922,"[72, 192, 512, 1376]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.436052,0.00544209,68.8,72,2.666,17,24,32,1,1,2617700826,32717754,8044922,"[72, 192, 512, 1376]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.424894,0.00530591,68.8,72,2.666,17,24,32,1,1,2617700826,32717754,8044922,"[72, 192, 512, 1376]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.46032999999999996,0.00553137,68.8,72,2.666,17,24,40,1,1,2709939562,33167898,8073914,"[72, 192, 520, 1360]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.4586,0.005510220000000001,68.8,72,2.666,17,24,40,1,1,2709939562,33167898,8073914,"[72, 192, 520, 1360]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.472194,0.00577388,68.8,72,2.666,17,24,40,1,1,2709939562,33167898,8073914,"[72, 192, 520, 1360]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.447048,0.00539148,68.8,72,2.666,17,24,48,1,1,2604154074,32374906,7839002,"[72, 192, 480, 1344]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.262561,0.00348557,25.8,56,2.23,18,32,32,1,1,1068235824,8017296,6104112,"[64, 128, 288, 640]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.1,0.230739,0.00348027,25.8,56,2.23,18,32,32,1,1,1068235824,8017296,6104112,"[64, 128, 288, 640]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.2000000000000002,0.244542,0.0035985,25.8,56,2.23,18,32,32,1,1,1068235824,8017296,6104112,"[64, 128, 288, 640]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.3000000000000003,0.24247200000000002,0.0036223,25.8,56,2.23,18,32,40,1,1,1089629376,8244560,6060128,"[64, 128, 280, 640]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.4000000000000004,0.246672,0.0037202700000000003,25.8,56,2.23,18,32,40,1,1,1089629376,8244560,6060128,"[64, 128, 280, 640]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.5000000000000004,0.242448,0.00381527,25.8,56,2.23,18,32,48,1,1,1141858020,8490148,6091492,"[64, 128, 288, 624]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.6000000000000005,0.24209,0.00381045,25.8,56,2.23,18,32,48,1,1,1141858020,8490148,6091492,"[64, 128, 288, 624]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.7000000000000006,0.240519,0.00379105,25.8,56,2.23,18,32,48,1,1,1141858020,8490148,6091492,"[64, 128, 288, 624]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.8000000000000007,0.248356,0.0039759,25.8,56,2.23,18,32,56,1,1,1156485198,8589614,6041198,"[64, 128, 280, 616]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
1.9000000000000008,0.253149,0.0040868200000000006,25.8,56,2.23,18,32,56,1,1,1156485198,8589614,6041198,"[64, 128, 280, 616]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
2.000000000000001,0.248221,0.00384252,25.8,56,2.23,18,32,64,1,1,1145232624,8885264,5928176,"[64, 128, 256, 640]","[2, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 64, 64]"
1.0,0.679678,0.00636006,42.2,168,2.024,21,24,24,1,1,5243111652,24626884,17415092,"[168, 336, 696, 1392]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.679692,0.006386739999999999,42.2,168,2.024,21,24,24,1,1,5243111652,24626884,17415092,"[168, 336, 696, 1392]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.685528,0.00643511,42.2,168,2.024,21,24,24,1,1,5243111652,24626884,17415092,"[168, 336, 696, 1392]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.677016,0.00627543,42.2,168,2.024,21,24,24,1,1,5243111652,24626884,17415092,"[168, 336, 696, 1392]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.6161660000000001,0.00700705,42.2,168,2.024,21,24,32,1,1,5432428172,25804284,17483436,"[168, 336, 704, 1408]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.6785549999999999,0.0073823,42.2,168,2.024,21,24,32,1,1,5432428172,25804284,17483436,"[168, 336, 704, 1408]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.621713,0.0071595899999999995,42.2,168,2.024,21,24,32,1,1,5432428172,25804284,17483436,"[168, 336, 704, 1408]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.658645,0.00766918,42.2,168,2.024,21,24,40,1,1,5367583644,25309788,17292164,"[168, 336, 680, 1400]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.65608,0.00765576,42.2,168,2.024,21,24,40,1,1,5367583644,25309788,17292164,"[168, 336, 680, 1400]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.6592469999999999,0.00766168,42.2,168,2.024,21,24,40,1,1,5367583644,25309788,17292164,"[168, 336, 680, 1400]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.635703,0.00727274,42.2,168,2.024,21,24,48,1,1,5422753308,25565644,17226572,"[168, 336, 672, 1392]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.5334840000000001,0.00654683,63.0,72,2.614,21,32,32,1,1,3107727056,46705968,8362448,"[64, 192, 480, 1280]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.1,0.531784,0.00652307,63.0,72,2.614,21,32,32,1,1,3107727056,46705968,8362448,"[64, 192, 480, 1280]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.2000000000000002,0.5362709999999999,0.00656997,63.0,72,2.614,21,32,32,1,1,3107727056,46705968,8362448,"[64, 192, 480, 1280]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.3000000000000003,0.646139,0.00726978,63.0,72,2.614,21,32,40,1,1,3202559696,47811888,8362448,"[64, 192, 480, 1280]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.4000000000000004,0.575699,0.00688285,63.0,72,2.614,21,32,40,1,1,3202559696,47811888,8362448,"[64, 192, 480, 1280]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.5000000000000004,0.630482,0.0070005,63.0,72,2.614,21,32,48,1,1,3336839936,49881824,8386928,"[64, 192, 480, 1296]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.6000000000000005,0.611527,0.00720332,63.0,72,2.614,21,32,48,1,1,3336839936,49881824,8386928,"[64, 192, 480, 1296]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.7000000000000006,0.6027319999999999,0.00700045,63.0,72,2.614,21,32,48,1,1,3336839936,49881824,8386928,"[64, 192, 480, 1296]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.8000000000000007,0.656438,0.0076038600000000005,63.0,72,2.614,21,32,56,1,1,3512736728,51133480,8506640,"[64, 192, 504, 1288]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
1.9000000000000008,0.650534,0.00754948,63.0,72,2.614,21,32,56,1,1,3512736728,51133480,8506640,"[64, 192, 504, 1288]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
2.000000000000001,0.627878,0.00853758,63.0,72,2.614,21,32,64,1,1,3625477648,51984048,8538384,"[64, 192, 512, 1280]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 64, 64]"
1.0,0.31788299999999997,0.00404378,31.1,72,2.135,19,40,40,1,1,1523332224,12110336,7165296,"[80, 160, 320, 720]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.1,0.315851,0.00408608,31.1,72,2.135,19,40,40,1,1,1523332224,12110336,7165296,"[80, 160, 320, 720]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.2000000000000002,0.332294,0.00454391,31.1,72,2.135,19,40,48,1,1,1629221428,12895796,7262692,"[80, 160, 336, 720]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.3000000000000003,0.334666,0.00468733,31.1,72,2.135,19,40,48,1,1,1629221428,12895796,7262692,"[80, 160, 336, 720]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.4000000000000004,0.348531,0.00492961,31.1,72,2.135,19,40,56,1,1,1691384420,13535332,7270188,"[80, 160, 336, 728]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.5000000000000004,0.344356,0.00486563,31.1,72,2.135,19,40,56,1,1,1691384420,13535332,7270188,"[80, 160, 336, 728]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.6000000000000005,0.32869299999999996,0.0046672599999999995,31.1,72,2.135,19,40,64,1,1,1669738016,13183904,7150304,"[80, 160, 320, 704]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.7000000000000006,0.323325,0.0045558,31.1,72,2.135,19,40,64,1,1,1669738016,13183904,7150304,"[80, 160, 320, 704]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.8000000000000007,0.323341,0.00450786,31.1,72,2.135,19,40,72,1,1,1624545304,13308824,6970504,"[80, 160, 288, 720]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
1.9000000000000008,0.322213,0.00448916,31.1,72,2.135,19,40,72,1,1,1624545304,13308824,6970504,"[80, 160, 288, 720]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
2.000000000000001,0.326137,0.00453416,31.1,72,2.135,19,40,80,1,1,1790049024,14443136,7165296,"[80, 160, 320, 720]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 80, 80]"
1.0,0.707091,0.008454169999999999,59.9,88,2.714,21,56,56,1,1,5415091234,50988690,12451138,"[112, 224, 672, 1736]","[1, 5, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
1.1,0.737427,0.00854688,59.9,88,2.714,21,56,56,1,1,5415091234,50988690,12451138,"[112, 224, 672, 1736]","[1, 5, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
1.2000000000000002,0.6882999999999999,0.00832894,59.9,88,2.714,21,56,64,1,1,5298768484,50292100,12212324,"[112, 224, 640, 1728]","[1, 5, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 64, 64]"
