w_m,energy,latency,w_a,w_0,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
2.449,0.611486,0.00783556,36.0,72,25,24,24,1,1,2576868792,31288408,9366680,"[72, 168, 432, 1056]","[2, 4, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.499,0.6468700000000001,0.008159399999999999,36.0,72,25,24,24,1,1,2780055576,32355688,9742016,"[72, 168, 456, 1128]","[2, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.549,0.705318,0.008334530000000001,36.0,72,25,24,24,1,1,2917781832,31697992,10405928,"[72, 192, 456, 1200]","[2, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.599,0.7067100000000001,0.0082799,36.0,72,25,24,24,1,1,3090380412,31498060,10766852,"[72, 192, 480, 1272]","[2, 5, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.649,0.713523,0.00829946,36.0,72,25,24,24,1,1,3256582392,30634456,11134712,"[72, 192, 504, 1344]","[2, 5, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.699,0.704825,0.00809963,36.0,72,25,24,24,1,1,3414680508,29038060,11509508,"[72, 192, 528, 1416]","[2, 5, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.749,0.678769,0.00807868,36.0,72,25,24,24,1,1,3419458932,20907220,12122468,"[72, 192, 552, 1488]","[2, 6, 16, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.0,1.14864,0.0121197,68.5,160,24,88,88,1,1,7047951480,82226760,14146608,"[176, 352, 616, 1320]","[1, 4, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
2.05,1.14675,0.0129422,68.5,160,24,88,88,1,1,8067166336,88531520,15747328,"[176, 352, 704, 1408]","[2, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
2.099,1.2925,0.0131398,68.5,160,24,88,88,1,1,8438169012,91912788,16114156,"[176, 352, 704, 1496]","[2, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
