w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
54.0,1.05743,0.010828099999999998,88,2.913,24,80,80,1,1,7499961164,54175276,14479596,"[80, 240, 720, 2160]","[2, 5, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
56.0,1.10166,0.0111479,88,2.913,24,80,80,1,1,7499961164,54175276,14479596,"[80, 240, 720, 2160]","[2, 5, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
58.0,1.13891,0.011278600000000001,88,2.913,24,80,80,1,1,7730650964,65590516,14375556,"[80, 240, 720, 2160]","[2, 5, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
60.0,1.20857,0.0120807,88,2.913,24,80,80,1,1,8040598964,78506836,14130996,"[80, 240, 720, 2160]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
62.0,1.2277799999999999,0.0122024,88,2.913,24,80,80,1,1,8040598964,78506836,14130996,"[80, 240, 720, 2160]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
64.0,1.2708599999999999,0.0126911,88,2.913,24,80,80,1,1,8276332164,90166436,13838996,"[80, 240, 720, 2160]","[1, 5, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
66.0,1.32612,0.0133132,88,2.913,24,80,80,1,1,8507021964,101581676,13734956,"[80, 240, 720, 2160]","[1, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
68.0,1.3349000000000002,0.013268,88,2.913,24,80,80,1,1,8507021964,101581676,13734956,"[80, 240, 720, 2160]","[1, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
70.0,1.43489,0.0140503,88,2.913,24,80,80,1,1,8816969964,114497996,13490396,"[80, 240, 720, 2160]","[1, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
72.0,1.4134,0.0141452,88,2.913,24,80,80,1,1,8816969964,114497996,13490396,"[80, 240, 720, 2160]","[1, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
24.0,0.35468700000000003,0.005687350000000001,48,2.221,22,56,56,1,1,1076309124,10726660,4864332,"[48, 112, 224, 504]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 56, 56, 56]"
26.0,0.363043,0.005911850000000001,48,2.221,22,56,56,1,1,1071955138,11379410,4807058,"[48, 112, 224, 504]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 56, 56, 56]"
28.0,0.364245,0.00598749,48,2.221,22,56,56,1,1,1045492492,12183500,4618212,"[48, 112, 224, 504]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 56, 56, 56]"
30.0,0.375461,0.00633004,48,2.221,22,56,56,1,1,1045492492,12183500,4618212,"[48, 112, 224, 504]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 56, 56, 56]"
32.0,0.40780900000000003,0.00717441,48,2.221,22,56,56,1,1,1041138506,12836250,4560938,"[48, 112, 224, 504]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 56, 56, 56]"
34.0,0.384985,0.0072012099999999996,48,2.221,22,56,56,1,1,1036784520,13489000,4503664,"[48, 112, 224, 504]","[1, 3, 5, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 56, 56, 56]"
32.0,0.537055,0.00618402,80,2.463,23,32,32,1,1,2739975328,15220352,10466048,"[64, 192, 480, 1184]","[2, 6, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
34.0,0.57531,0.00672382,80,2.463,23,32,32,1,1,2793594744,18925720,10189752,"[64, 192, 480, 1184]","[2, 5, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
36.0,0.578573,0.0072015000000000004,80,2.463,23,32,32,1,1,2868125272,25198712,9975128,"[64, 192, 480, 1184]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
38.0,0.6425789999999999,0.0083828,80,2.463,23,32,32,1,1,2905390536,28335208,9867816,"[64, 192, 480, 1184]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.6688289999999999,0.00752296,80,2.463,23,32,32,1,1,2921744688,28904080,9698832,"[64, 192, 480, 1184]","[2, 4, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.698121,0.00791275,80,2.463,23,32,32,1,1,2959009952,32040576,9591520,"[64, 192, 480, 1184]","[2, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.7209840000000001,0.00808004,80,2.463,23,32,32,1,1,2996275216,35177072,9484208,"[64, 192, 480, 1184]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.709996,0.00866134,80,2.463,23,32,32,1,1,3067573128,39002152,9057544,"[64, 192, 480, 1184]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.768987,0.00847964,80,2.463,23,32,32,1,1,3067573128,39002152,9057544,"[64, 192, 480, 1184]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.790338,0.00867852,80,2.463,23,32,32,1,1,3104838392,42138648,8950232,"[64, 192, 480, 1184]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.731201,0.00864367,80,2.463,23,32,32,1,1,3104838392,42138648,8950232,"[64, 192, 480, 1184]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.757316,0.00888431,80,2.463,23,32,32,1,1,3142103656,45275144,8842920,"[64, 192, 480, 1184]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.751688,0.00873007,80,2.463,23,32,32,1,1,3142103656,45275144,8842920,"[64, 192, 480, 1184]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.785057,0.00908599,80,2.463,23,32,32,1,1,3195723072,48980512,8566624,"[64, 192, 480, 1184]","[1, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.857306,0.009199009999999999,80,2.463,23,32,32,1,1,3195723072,48980512,8566624,"[64, 192, 480, 1184]","[1, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.892738,0.00971092,80,2.463,23,32,32,1,1,3232988336,52117008,8459312,"[64, 192, 480, 1184]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.815175,0.009385870000000001,80,2.463,23,32,32,1,1,3232988336,52117008,8459312,"[64, 192, 480, 1184]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.808846,0.009311700000000001,80,2.463,23,32,32,1,1,3232988336,52117008,8459312,"[64, 192, 480, 1184]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.871297,0.00931118,80,2.463,23,32,32,1,1,3232988336,52117008,8459312,"[64, 192, 480, 1184]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.845639,0.00976014,80,2.463,23,32,32,1,1,3270253600,55253504,8352000,"[64, 192, 480, 1184]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.8377640000000001,0.009526999999999999,80,2.463,23,32,32,1,1,3270253600,55253504,8352000,"[64, 192, 480, 1184]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.660435,0.00771795,104,2.343,21,32,32,1,1,3660885744,19610064,12554416,"[96, 256, 576, 1344]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.691305,0.00791439,104,2.343,21,32,32,1,1,3695041200,23523216,12414256,"[96, 256, 576, 1344]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.7131219999999999,0.00803723,104,2.343,21,32,32,1,1,3729196656,27436368,12274096,"[96, 256, 576, 1344]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.742481,0.008394809999999999,104,2.343,21,32,32,1,1,3765492672,32109600,11870912,"[96, 256, 576, 1344]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.754576,0.00828313,104,2.343,21,32,32,1,1,3765492672,32109600,11870912,"[96, 256, 576, 1344]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.785328,0.00868882,104,2.343,21,32,32,1,1,3799648128,36022752,11730752,"[96, 256, 576, 1344]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.8152290000000001,0.008790029999999999,104,2.343,21,32,32,1,1,3833803584,39935904,11590592,"[96, 256, 576, 1344]","[2, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.819677,0.009010619999999999,104,2.343,21,32,32,1,1,3835944144,40695984,11327568,"[96, 256, 576, 1344]","[2, 3, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.849921,0.00932885,104,2.343,21,32,32,1,1,3886184280,44797176,10886552,"[96, 256, 576, 1344]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.849483,0.00924142,104,2.343,21,32,32,1,1,3886184280,44797176,10886552,"[96, 256, 576, 1344]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.8773500000000001,0.009293530000000001,104,2.343,21,32,32,1,1,3920339736,48710328,10746392,"[96, 256, 576, 1344]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.8749600000000001,0.009306459999999999,104,2.343,21,32,32,1,1,3920339736,48710328,10746392,"[96, 256, 576, 1344]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.881382,0.00932375,104,2.343,21,32,32,1,1,3920339736,48710328,10746392,"[96, 256, 576, 1344]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.919405,0.00960431,104,2.343,21,32,32,1,1,3954495192,52623480,10606232,"[96, 256, 576, 1344]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.919495,0.00978979,104,2.343,21,32,32,1,1,3956635752,53383560,10343208,"[96, 256, 576, 1344]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.9361280000000001,0.00979614,104,2.343,21,32,32,1,1,3990791208,57296712,10203048,"[96, 256, 576, 1344]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.941238,0.00990519,104,2.343,21,32,32,1,1,3990791208,57296712,10203048,"[96, 256, 576, 1344]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
24.0,0.4938,0.00672923,48,2.499,22,112,112,1,1,2405791188,17889332,6570964,"[48, 112, 336, 784]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
26.0,0.464947,0.00629748,48,2.499,22,112,112,1,1,2394364164,19598564,6489204,"[48, 112, 336, 784]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
28.0,0.503524,0.00707422,48,2.499,22,112,112,1,1,2411643012,21426020,6219364,"[48, 112, 336, 784]","[1, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
30.0,0.489134,0.00650403,48,2.499,22,112,112,1,1,2402725068,23613548,6072028,"[48, 112, 336, 784]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
32.0,0.507401,0.0067967,48,2.499,22,112,112,1,1,2391298044,25322780,5990268,"[48, 112, 336, 784]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
34.0,0.507212,0.00673636,48,2.499,22,112,112,1,1,2379871020,27032012,5908508,"[48, 112, 336, 784]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
36.0,0.521598,0.00682678,48,2.499,22,112,112,1,1,2370953076,29219540,5761172,"[48, 112, 336, 784]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
38.0,0.52535,0.00677416,48,2.499,22,112,112,1,1,2370953076,29219540,5761172,"[48, 112, 336, 784]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
40.0,0.53328,0.0069213899999999995,48,2.499,22,112,112,1,1,2359526052,30928772,5679412,"[48, 112, 336, 784]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
42.0,0.539347,0.007086090000000001,48,2.499,22,112,112,1,1,2359526052,30928772,5679412,"[48, 112, 336, 784]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
44.0,0.5456449999999999,0.00713606,48,2.499,22,112,112,1,1,2348099028,32638004,5597652,"[48, 112, 336, 784]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
46.0,0.545416,0.007113400000000001,48,2.499,22,112,112,1,1,2348099028,32638004,5597652,"[48, 112, 336, 784]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
48.0,0.561293,0.0073281,48,2.499,22,112,112,1,1,2339181084,34825532,5450316,"[48, 112, 336, 784]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
50.0,0.558554,0.0072532199999999995,48,2.499,22,112,112,1,1,2339181084,34825532,5450316,"[48, 112, 336, 784]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
52.0,0.567809,0.0071323,48,2.499,22,112,112,1,1,2339181084,34825532,5450316,"[48, 112, 336, 784]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
54.0,0.569372,0.007352,48,2.499,22,112,112,1,1,2327754060,36534764,5368556,"[48, 112, 336, 784]","[1, 2, 5, 14]","[1.0, 1.0, 1.0, 1.0]","[48, 112, 112, 112]"
34.0,0.5184930000000001,0.007339610000000001,72,2.559,22,24,24,1,1,2491751028,14512900,10270628,"[72, 192, 480, 1200]","[2, 5, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.5687709999999999,0.007822289999999999,72,2.559,22,24,24,1,1,2579327868,20882380,10060748,"[72, 192, 480, 1200]","[2, 5, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.568173,0.00729168,72,2.559,22,24,24,1,1,2643534696,24615256,9786824,"[72, 192, 480, 1200]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.561213,0.0071613300000000005,72,2.559,22,24,24,1,1,2643534696,24615256,9786824,"[72, 192, 480, 1200]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.635513,0.0072669499999999995,72,2.559,22,24,24,1,1,2687323116,27799996,9681884,"[72, 192, 480, 1200]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.613437,0.00773136,72,2.559,22,24,24,1,1,2740159206,31090726,9351302,"[72, 192, 480, 1200]","[1, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.63776,0.00795826,72,2.559,22,24,24,1,1,2804366034,34823602,9077378,"[72, 192, 480, 1200]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.6485489999999999,0.008044800000000001,72,2.559,22,24,24,1,1,2804366034,34823602,9077378,"[72, 192, 480, 1200]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.7157169999999999,0.00786314,72,2.559,22,24,24,1,1,2848154454,38008342,8972438,"[72, 192, 480, 1200]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.655363,0.00789245,72,2.559,22,24,24,1,1,2848154454,38008342,8972438,"[72, 192, 480, 1200]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.733741,0.00814374,72,2.559,22,24,24,1,1,2891942874,41193082,8867498,"[72, 192, 480, 1200]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.693415,0.00844526,72,2.559,22,24,24,1,1,2912361282,41741218,8698514,"[72, 192, 480, 1200]","[1, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.7317359999999999,0.00915025,72,2.559,22,24,24,1,1,2956149702,44925958,8593574,"[72, 192, 480, 1200]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.714544,0.008581849999999999,72,2.559,22,24,24,1,1,2956149702,44925958,8593574,"[72, 192, 480, 1200]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.715628,0.00861028,72,2.559,22,24,24,1,1,2956149702,44925958,8593574,"[72, 192, 480, 1200]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.79444,0.00872622,72,2.559,22,24,24,1,1,2999938122,48110698,8488634,"[72, 192, 480, 1200]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.801609,0.00896419,72,2.559,22,24,24,1,1,2999938122,48110698,8488634,"[72, 192, 480, 1200]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.73058,0.00863246,72,2.559,22,24,24,1,1,2999938122,48110698,8488634,"[72, 192, 480, 1200]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.8275399999999999,0.00905999,72,2.559,22,24,24,1,1,3043726542,51295438,8383694,"[72, 192, 480, 1200]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.765892,0.00916669,72,2.559,22,24,24,1,1,3043726542,51295438,8383694,"[72, 192, 480, 1200]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
30.0,0.424779,0.00513793,56,2.619,20,64,64,1,1,2090027452,11314860,7434780,"[56, 128, 384, 1024]","[2, 5, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
32.0,0.47877600000000003,0.00633482,56,2.619,20,64,64,1,1,2138713628,14417932,7285372,"[56, 128, 384, 1024]","[2, 4, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
34.0,0.488554,0.00636609,56,2.619,20,64,64,1,1,2169671996,17044012,7210908,"[56, 128, 384, 1024]","[2, 4, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
36.0,0.499541,0.00657224,56,2.619,20,64,64,1,1,2175950486,19749238,6910742,"[56, 128, 384, 1024]","[1, 5, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
38.0,0.48839299999999997,0.006065750000000001,56,2.619,20,64,64,1,1,2224636662,22852310,6761334,"[56, 128, 384, 1024]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
40.0,0.496287,0.006260900000000001,56,2.619,20,64,64,1,1,2224636662,22852310,6761334,"[56, 128, 384, 1024]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
42.0,0.507693,0.00631154,56,2.619,20,64,64,1,1,2255595030,25478390,6686870,"[56, 128, 384, 1024]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
44.0,0.525753,0.00658413,56,2.619,20,64,64,1,1,2286553398,28104470,6612406,"[56, 128, 384, 1024]","[1, 4, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
46.0,0.527606,0.00665501,56,2.619,20,64,64,1,1,2304281206,28581462,6537462,"[56, 128, 384, 1024]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
48.0,0.5390539999999999,0.00677298,56,2.619,20,64,64,1,1,2335239574,31207542,6462998,"[56, 128, 384, 1024]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
50.0,0.532922,0.00663566,56,2.619,20,64,64,1,1,2335239574,31207542,6462998,"[56, 128, 384, 1024]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
52.0,0.576715,0.007514949999999999,56,2.619,20,64,64,1,1,2366197942,33833622,6388534,"[56, 128, 384, 1024]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
54.0,0.55826,0.007108799999999999,56,2.619,20,64,64,1,1,2366197942,33833622,6388534,"[56, 128, 384, 1024]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
56.0,0.554289,0.006990929999999999,56,2.619,20,64,64,1,1,2366197942,33833622,6388534,"[56, 128, 384, 1024]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
58.0,0.584654,0.00755551,56,2.619,20,64,64,1,1,2397156310,36459702,6314070,"[56, 128, 384, 1024]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
60.0,0.578604,0.00733594,56,2.619,20,64,64,1,1,2397156310,36459702,6314070,"[56, 128, 384, 1024]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
62.0,0.574068,0.00724458,56,2.619,20,64,64,1,1,2414884118,36936694,6239126,"[56, 128, 384, 1024]","[1, 2, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
64.0,0.599559,0.00767691,56,2.619,20,64,64,1,1,2445842486,39562774,6164662,"[56, 128, 384, 1024]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
66.0,0.600193,0.00769381,56,2.619,20,64,64,1,1,2445842486,39562774,6164662,"[56, 128, 384, 1024]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
68.0,0.599974,0.00767791,56,2.619,20,64,64,1,1,2445842486,39562774,6164662,"[56, 128, 384, 1024]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
70.0,0.60019,0.00761755,56,2.619,20,64,64,1,1,2445842486,39562774,6164662,"[56, 128, 384, 1024]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
72.0,0.62012,0.00790254,56,2.619,20,64,64,1,1,2476800854,42188854,6090198,"[56, 128, 384, 1024]","[1, 2, 5, 12]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
42.0,0.37145999999999996,0.00468348,80,2.425,17,32,32,1,1,2059600448,11897120,8420032,"[64, 192, 480, 1152]","[2, 4, 10, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.429103,0.00490522,80,2.425,17,32,32,1,1,2089051016,14837288,8307976,"[64, 192, 480, 1152]","[2, 4, 9, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.44755700000000004,0.005185800000000001,80,2.425,17,32,32,1,1,2123083664,15525872,7988624,"[64, 192, 480, 1152]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.425009,0.00518839,80,2.425,17,32,32,1,1,2152534232,18466040,7876568,"[64, 192, 480, 1152]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.430458,0.0053048999999999995,80,2.425,17,32,32,1,1,2152534232,18466040,7876568,"[64, 192, 480, 1152]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.48762700000000003,0.00532513,80,2.425,17,32,32,1,1,2181984800,21406208,7764512,"[64, 192, 480, 1152]","[1, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.5236770000000001,0.00632598,80,2.425,17,32,32,1,1,2181984800,21406208,7764512,"[64, 192, 480, 1152]","[1, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.5259550000000001,0.00571191,80,2.425,17,32,32,1,1,2227789520,24915248,7483472,"[64, 192, 480, 1152]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.5528759999999999,0.00645839,80,2.425,17,32,32,1,1,2227789520,24915248,7483472,"[64, 192, 480, 1152]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.565297,0.0062917500000000005,80,2.425,17,32,32,1,1,2257240088,27855416,7371416,"[64, 192, 480, 1152]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.504676,0.00589151,80,2.425,17,32,32,1,1,2257240088,27855416,7371416,"[64, 192, 480, 1152]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.5489360000000001,0.005811200000000001,80,2.425,17,32,32,1,1,2257240088,27855416,7371416,"[64, 192, 480, 1152]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.57421,0.00602001,80,2.425,17,32,32,1,1,2286690656,30795584,7259360,"[64, 192, 480, 1152]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.5911409999999999,0.00633073,80,2.425,17,32,32,1,1,2286690656,30795584,7259360,"[64, 192, 480, 1152]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.5458999999999999,0.00657643,80,2.425,17,32,32,1,1,2286690656,30795584,7259360,"[64, 192, 480, 1152]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.570788,0.0059946700000000006,80,2.425,17,32,32,1,1,2286690656,30795584,7259360,"[64, 192, 480, 1152]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
